VRN,EntryDate,EntryTime,ExitDate,ExitTime,Balance,InCarpark
NA59BBB,2023-11-08,06:04:29,2023-11-08,13:06:34,8.4,False
GD53SNS,2023-11-08,19:13:00,2023-11-08,19:46:29,0.6,False
GN59QIY,2023-11-08,08:04:19,2023-11-08,19:33:33,13.5,False
HR03DEZ,2023-11-08,15:42:25,2023-11-08,17:51:39,2.4,False
PB13SQV,2023-11-08,08:48:00,2023-11-08,19:47:47,12.9,False
KW64GIY,2023-11-08,17:36:50,2023-11-08,20:12:04,3.0,False
LF12EZG,2023-11-08,13:18:20,2023-11-08,19:12:56,6.8999999999999995,False
MK67FOA,2023-11-08,05:39:03,2023-11-08,16:47:07,13.2,False
PF63LNR,2023-11-08,09:57:40,2023-11-08,16:42:21,7.8,False
VM68QGP,2023-11-08,12:40:33,2023-11-08,15:38:40,3.3,False
EH15CSJ,2023-11-08,11:53:12,2023-11-08,15:22:35,3.9,False
CX66MHR,2023-11-08,18:10:42,2023-11-08,21:40:05,3.9,False
CG63QUN,2023-11-08,06:20:36,2023-11-08,17:06:12,12.9,False
PC56BYD,2023-11-08,16:34:44,2023-11-08,19:41:29,3.5999999999999996,False
NV57OPA,2023-11-08,15:10:42,2023-11-08,20:17:31,6.0,False
VA63KUJ,2023-11-08,16:15:02,2023-11-08,21:46:19,6.6,False
BA16VFB,2023-11-08,07:59:58,2023-11-08,20:05:05,14.399999999999999,False
CY61MOX,2023-11-08,08:22:55,2023-11-08,12:27:05,4.8,False
RL09OVH,2023-11-08,07:36:28,2023-11-08,12:00:41,5.1,False
DV56PCU,2023-11-08,20:46:32,2023-11-08,22:10:48,1.5,False
OK19HAF,2023-11-08,08:55:03,2023-11-08,11:09:19,2.4,False
VF63WTS,2023-11-08,07:00:31,2023-11-08,22:13:26,18.0,False
CB14ECO,2023-11-08,14:34:23,2023-11-08,15:50:21,1.5,False
MS03RKD,2023-11-08,06:30:34,2023-11-08,11:07:31,5.3999999999999995,False
LL14TQS,2023-11-08,08:33:53,2023-11-08,11:09:47,3.0,False
VN66ZGF,2023-11-08,11:06:12,2023-11-08,18:07:59,8.4,False
CP68JYT,2023-11-08,18:56:15,2023-11-08,22:01:07,3.5999999999999996,False
MD65VYX,2023-11-08,12:58:35,2023-11-08,15:52:42,3.3,False
SH52QKD,2023-11-08,06:32:36,2023-11-08,20:20:52,16.5,False
BT64WFB,2023-11-08,07:49:20,2023-11-08,10:36:19,3.3,False
DA20YWG,2023-11-08,05:45:24,2023-11-08,21:50:43,19.2,False
GG13RPA,2023-11-08,08:31:10,2023-11-08,12:16:40,4.5,False
DL15LIA,2023-11-08,14:24:58,2023-11-08,17:07:20,3.0,False
EO02XUS,2023-11-08,08:47:25,2023-11-08,22:17:38,16.2,False
CU62ULL,2023-11-08,11:32:07,2023-11-08,15:33:05,4.8,False
HK69FZG,2023-11-08,07:26:07,2023-11-08,17:55:59,12.299999999999999,False
OW18ENV,2023-11-08,15:31:07,2023-11-08,18:18:15,3.3,False
SV12QZF,2023-11-08,07:29:58,2023-11-08,10:50:49,3.9,False
EA10LVH,2023-11-08,05:40:51,2023-11-08,14:41:28,10.799999999999999,False
LH67CMZ,2023-11-08,07:24:08,2023-11-08,13:08:00,6.6,False
EY21KDF,2023-11-08,12:07:13,2023-11-08,15:42:40,4.2,False
PT62ZGA,2023-11-08,05:37:01,2023-11-08,18:32:13,15.299999999999999,False
LC15KME,2023-11-08,13:08:43,2023-11-08,14:09:29,1.2,False
WV13ULE,2023-11-08,21:58:38,2023-11-08,22:02:32,0.3,False
VX52HQB,2023-11-08,05:51:16,2023-11-08,20:51:11,17.7,False
VJ22VMR,2023-11-08,08:13:01,2023-11-08,08:47:42,0.6,False
KA13VEK,2023-11-08,11:32:30,2023-11-08,12:17:31,0.8999999999999999,False
HY65CHX,2023-11-09,06:02:49,2023-11-09,17:50:04,14.1,False
YT67RQF,2023-11-09,13:53:28,2023-11-09,16:26:04,3.0,False
WD52IFF,2023-11-09,07:49:50,2023-11-09,09:32:34,1.7999999999999998,False
SM61AUZ,2023-11-09,06:52:53,2023-11-09,17:24:42,12.6,False
WV13ULE,2023-11-09,11:37:50,2023-11-09,11:40:57,0.3,False
VM19KQH,2023-11-09,20:40:28,2023-11-09,21:03:25,0.3,False
NW56XPF,2023-11-09,09:18:59,2023-11-09,18:10:41,10.5,False
PX61CYU,2023-11-09,16:25:38,2023-11-09,19:19:16,3.3,False
PJ15CTM,2023-11-09,15:19:30,2023-11-09,18:06:55,3.3,False
BT62RCD,2023-11-09,20:22:36,2023-11-09,20:37:27,0.3,False
SF05DPD,2023-11-09,13:26:12,2023-11-09,19:57:05,7.8,False
BW16JWI,2023-11-09,06:58:46,2023-11-09,19:47:00,15.299999999999999,False
BF21AWU,2023-11-09,08:32:28,2023-11-09,16:46:33,9.6,False
VE21PAK,2023-11-09,13:01:03,2023-11-09,20:24:19,8.7,False
BU16NCL,2023-11-09,21:14:36,2023-11-09,21:23:00,0.3,False
EW21ZAL,2023-11-09,06:09:19,2023-11-09,19:54:29,16.5,False
WJ17XZI,2023-11-09,20:29:36,2023-11-09,21:36:16,1.2,False
OL69CNQ,2023-11-09,08:28:01,2023-11-09,17:16:36,10.5,False
YX12SFY,2023-11-09,18:00:34,2023-11-09,20:54:33,3.3,False
LC20PGU,2023-11-09,10:08:46,2023-11-09,13:51:12,4.2,False
RX23RPA,2023-11-09,06:17:22,2023-11-09,21:17:11,17.7,False
HF61WVQ,2023-11-09,15:32:23,2023-11-09,17:20:34,2.1,False
PD63DET,2023-11-09,19:14:30,2023-11-09,22:04:31,3.3,False
NY03TKW,2023-11-09,15:15:42,2023-11-09,17:43:02,2.6999999999999997,False
AG69XUJ,2023-11-09,13:05:48,2023-11-09,20:47:04,9.0,False
GO14MAM,2023-11-09,06:31:24,2023-11-09,15:40:59,10.799999999999999,False
PF63LNR,2023-11-09,09:52:58,2023-11-09,10:06:25,0.3,False
LG66ZGB,2023-11-09,09:49:50,2023-11-09,10:54:47,1.2,False
ES55TQY,2023-11-09,10:02:44,2023-11-09,13:20:45,3.9,False
NV57OPA,2023-11-09,18:51:20,2023-11-09,21:11:05,2.6999999999999997,False
PX59XHK,2023-11-09,09:28:32,2023-11-09,12:05:01,3.0,False
FK23DRA,2023-11-09,08:52:57,2023-11-09,17:41:04,10.5,False
OP02YZE,2023-11-09,07:39:24,2023-11-09,19:49:58,14.399999999999999,False
CL19XCZ,2023-11-09,17:11:39,2023-11-09,17:51:14,0.6,False
LF12EZG,2023-11-09,12:26:02,2023-11-09,17:48:05,6.3,False
VF63WTS,2023-11-09,11:52:50,2023-11-09,15:55:57,4.8,False
DM06CFP,2023-11-09,12:58:43,2023-11-09,15:25:16,2.6999999999999997,False
RJ18IRV,2023-11-09,08:04:24,2023-11-09,13:25:46,6.3,False
WV13ULE,2023-11-09,06:09:19,2023-11-09,17:34:30,13.5,False
CH07HXF,2023-11-09,17:01:27,2023-11-09,22:20:04,6.3,False
WJ61KTE,2023-11-09,09:34:52,2023-11-09,21:23:09,14.1,False
NY01YTP,2023-11-09,12:07:20,2023-11-09,18:55:43,8.1,False
GD53SNS,2023-11-09,16:07:02,2023-11-09,21:15:58,6.0,False
SL15XXV,2023-11-09,13:30:30,2023-11-09,21:31:40,9.6,False
WG03WRU,2023-11-09,08:46:26,2023-11-09,19:45:14,12.9,False
RL19JMT,2023-11-09,09:16:41,2023-11-09,20:13:31,12.9,False
CP66FWF,2023-11-09,06:50:27,2023-11-09,07:36:30,0.8999999999999999,False
SD72RSD,2023-11-09,06:44:22,2023-11-09,21:56:19,18.0,False
AM05JDV,2023-11-09,05:51:37,2023-11-09,17:55:41,14.399999999999999,False
WG55HWR,2023-11-10,06:42:48,2023-11-10,19:27:44,15.0,False
BJ53BVS,2023-11-10,12:55:55,2023-11-10,22:01:09,10.799999999999999,False
VU69JXU,2023-11-10,06:40:21,2023-11-10,13:12:22,7.8,False
BJ53BVS,2023-11-10,07:00:29,2023-11-10,16:47:42,11.7,False
EN56DXN,2023-11-10,08:51:17,2023-11-10,22:08:51,15.899999999999999,False
NG11UPZ,2023-11-10,15:02:28,2023-11-10,19:36:18,5.3999999999999995,False
KJ03KJK,2023-11-10,08:25:51,2023-11-10,09:04:11,0.6,False
DB72VNK,2023-11-10,11:25:29,2023-11-10,22:23:52,12.9,False
MO66ODU,2023-11-10,09:04:49,2023-11-10,17:40:51,10.2,False
ML11PQB,2023-11-10,18:38:05,2023-11-10,19:26:01,0.8999999999999999,False
CL06OAX,2023-11-10,06:07:28,2023-11-10,11:44:54,6.6,False
RA19NPQ,2023-11-10,09:50:56,2023-11-10,15:51:44,7.199999999999999,False
OO01QVD,2023-11-10,07:31:57,2023-11-10,07:42:20,0.3,False
VM18WUQ,2023-11-10,05:56:11,2023-11-10,22:02:20,19.2,False
FM63MNS,2023-11-10,10:08:19,2023-11-10,18:46:55,10.2,False
OC58HNA,2023-11-10,09:30:18,2023-11-10,18:41:13,10.799999999999999,False
LY13NOJ,2023-11-10,07:43:29,2023-11-10,10:49:21,3.5999999999999996,False
SJ69VDF,2023-11-10,14:31:40,2023-11-10,20:51:31,7.5,False
BB52DKY,2023-11-10,15:20:38,2023-11-10,20:37:22,6.3,False
YO20PGU,2023-11-10,10:30:34,2023-11-10,10:43:49,0.3,False
HH16IFF,2023-11-10,09:30:43,2023-11-10,17:48:45,9.9,False
LB23YPK,2023-11-10,07:08:21,2023-11-10,14:49:36,9.0,False
LJ62DTB,2023-11-10,20:45:30,2023-11-10,21:16:00,0.6,False
OP65SDN,2023-11-10,15:44:03,2023-11-10,16:48:58,1.2,False
SJ01NTQ,2023-11-10,08:01:07,2023-11-10,18:40:32,12.6,False
EU61KVA,2023-11-10,07:24:32,2023-11-10,18:32:18,13.2,False
CO68XGK,2023-11-10,06:32:04,2023-11-10,10:49:05,5.1,False
OC13QQG,2023-11-10,05:31:49,2023-11-10,13:15:39,9.0,False
DK23LHV,2023-11-10,14:29:47,2023-11-10,20:23:40,6.8999999999999995,False
ME61VDP,2023-11-10,09:19:12,2023-11-10,20:53:24,13.799999999999999,False
LM63SSR,2023-11-10,06:39:28,2023-11-10,12:47:18,7.199999999999999,False
OE02FZX,2023-11-10,10:01:49,2023-11-10,22:17:53,14.7,False
AL05WWM,2023-11-10,08:29:47,2023-11-10,17:11:18,10.2,False
SR02IBP,2023-11-10,12:04:43,2023-11-10,12:41:33,0.6,False
EV10CEI,2023-11-10,09:19:25,2023-11-10,20:46:31,13.5,False
YB63MBA,2023-11-10,12:45:27,2023-11-10,20:04:53,8.7,False
FM63MNS,2023-11-10,16:17:04,2023-11-10,17:50:12,1.7999999999999998,False
CA07JMW,2023-11-10,06:16:22,2023-11-10,12:52:09,7.8,False
NK73OWS,2023-11-10,09:44:03,2023-11-10,20:06:33,12.299999999999999,False
NK60GCB,2023-11-10,06:51:41,2023-11-10,16:01:31,10.799999999999999,False
KL21JLD,2023-11-10,13:49:28,2023-11-10,16:23:09,3.0,False
PL63KXB,2023-11-10,13:09:49,2023-11-10,17:06:36,4.5,False
CD12JAT,2023-11-10,05:52:17,2023-11-10,10:38:51,5.7,False
PL73VUS,2023-11-10,12:15:15,2023-11-10,17:35:29,6.3,False
OB02JLO,2023-11-10,08:24:09,2023-11-10,14:17:24,6.8999999999999995,False
EU69FQS,2023-11-10,06:04:34,2023-11-10,08:28:24,2.6999999999999997,False
VL56VOB,2023-11-10,14:51:58,2023-11-10,22:02:15,8.4,False
KL21JLD,2023-11-10,11:33:27,2023-11-10,19:44:56,9.6,False
BD15QBT,2023-11-10,21:56:00,2023-11-10,22:03:12,0.3,False
EE63QOG,2023-11-11,13:38:16,2023-11-11,15:16:42,1.7999999999999998,False
KX51JNV,2023-11-11,06:26:51,2023-11-11,07:10:17,0.6,False
VM18WUQ,2023-11-11,06:45:16,2023-11-11,18:39:09,14.1,False
OA72CUQ,2023-11-11,16:34:44,2023-11-11,21:10:14,5.3999999999999995,False
MO21OPJ,2023-11-11,05:56:13,2023-11-11,10:12:12,5.1,False
LG66ZGB,2023-11-11,12:40:55,2023-11-11,17:21:13,5.3999999999999995,False
KU53DRV,2023-11-11,12:31:12,2023-11-11,13:23:30,0.8999999999999999,False
VT63CUX,2023-11-11,10:18:04,2023-11-11,13:36:11,3.9,False
MH58UIH,2023-11-11,10:28:52,2023-11-11,16:59:13,7.8,False
PB01WQL,2023-11-11,08:02:54,2023-11-11,11:03:18,3.5999999999999996,False
LJ18ZEH,2023-11-11,10:59:27,2023-11-11,11:12:18,0.3,False
YJ08SVL,2023-11-11,08:27:34,2023-11-11,21:30:25,15.6,False
ED63VBB,2023-11-11,07:48:15,2023-11-11,18:12:31,12.299999999999999,False
YB63MBA,2023-11-11,14:08:37,2023-11-11,19:13:44,6.0,False
AS51NOQ,2023-11-11,13:34:41,2023-11-11,17:15:58,4.2,False
CP66FWF,2023-11-11,15:36:10,2023-11-11,21:13:22,6.6,False
DC70ESV,2023-11-11,17:11:25,2023-11-11,18:24:29,1.2,False
EU69FQS,2023-11-11,07:47:58,2023-11-11,21:51:19,16.8,False
SS02EDH,2023-11-11,19:42:12,2023-11-11,20:05:05,0.3,False
AL21DFJ,2023-11-11,19:47:22,2023-11-11,20:49:37,1.2,False
PD63DET,2023-11-11,10:11:52,2023-11-11,20:45:49,12.6,False
ML11PQB,2023-11-11,08:16:00,2023-11-11,16:07:43,9.299999999999999,False
KD09PGV,2023-11-11,07:20:55,2023-11-11,17:25:09,12.0,False
YM54GHO,2023-11-11,09:46:25,2023-11-11,19:36:30,11.7,False
CD12JAT,2023-11-11,14:19:10,2023-11-11,20:09:48,6.8999999999999995,False
BV58AXO,2023-11-11,06:51:59,2023-11-11,17:21:10,12.299999999999999,False
LG55VFP,2023-11-11,15:28:04,2023-11-11,17:00:37,1.7999999999999998,False
KU16QEW,2023-11-11,06:00:40,2023-11-11,14:41:09,10.2,False
LK11JEM,2023-11-11,10:35:30,2023-11-11,14:48:12,4.8,False
GL05YBP,2023-11-11,06:47:34,2023-11-11,11:38:17,5.7,False
HB19WGU,2023-11-11,08:41:32,2023-11-11,18:11:19,11.1,False
HG10XSU,2023-11-11,06:23:49,2023-11-11,09:13:52,3.3,False
OO56KLU,2023-11-11,13:36:25,2023-11-11,14:22:22,0.8999999999999999,False
HD07XSW,2023-11-11,07:58:12,2023-11-11,21:22:44,15.899999999999999,False
NJ13GTH,2023-11-11,17:52:23,2023-11-11,22:04:20,4.8,False
VN53QUP,2023-11-11,21:09:38,2023-11-11,22:11:00,1.2,False
WV13ULE,2023-11-11,08:36:17,2023-11-11,19:24:21,12.9,False
LU20BLD,2023-11-11,09:20:18,2023-11-11,09:45:29,0.3,False
MD23QGR,2023-11-11,12:35:09,2023-11-11,14:50:32,2.6999999999999997,False
GH10WLP,2023-11-11,16:15:57,2023-11-11,22:00:02,6.6,False
MR52PCA,2023-11-11,13:04:08,2023-11-11,15:56:51,3.3,False
DD01LKS,2023-11-11,07:50:18,2023-11-11,10:05:45,2.6999999999999997,False
PD63DET,2023-11-11,17:35:43,2023-11-11,21:29:09,4.5,False
PR70UMK,2023-11-11,11:22:38,2023-11-11,13:38:24,2.6999999999999997,False
PN03KSM,2023-11-11,06:25:53,2023-11-11,13:07:06,7.8,False
EN56DXN,2023-11-11,09:26:04,2023-11-11,14:38:04,6.0,False
PF63LNR,2023-11-11,13:08:00,2023-11-11,16:51:04,4.2,False
KW54SXG,2023-11-11,07:46:29,2023-11-11,21:46:09,16.5,False
WC22BWA,2023-11-11,12:19:18,2023-11-11,16:10:39,4.5,False
LG11UUK,2023-11-12,11:34:50,2023-11-12,11:53:05,0.3,False
GL05YBP,2023-11-12,09:06:43,2023-11-12,21:42:40,15.0,False
DE12SDY,2023-11-12,07:04:50,2023-11-12,21:20:21,17.099999999999998,False
BJ53BVS,2023-11-12,15:03:09,2023-11-12,19:02:22,4.5,False
RE58NLA,2023-11-12,06:29:41,2023-11-12,11:10:57,5.3999999999999995,False
HU65WKU,2023-11-12,08:38:59,2023-11-12,13:06:28,5.1,False
OW20PYZ,2023-11-12,20:18:34,2023-11-12,20:46:19,0.3,False
BF21AWU,2023-11-12,08:32:30,2023-11-12,11:33:38,3.5999999999999996,False
CL51MKE,2023-11-12,06:50:18,2023-11-12,12:29:12,6.6,False
AK63KLO,2023-11-12,06:56:31,2023-11-12,21:32:08,17.4,False
AT05XPX,2023-11-12,11:19:31,2023-11-12,17:19:57,7.199999999999999,False
OB06IGM,2023-11-12,13:36:24,2023-11-12,14:35:38,0.8999999999999999,False
CD12JAT,2023-11-12,07:02:30,2023-11-12,13:05:57,7.199999999999999,False
LU20BLD,2023-11-12,14:25:39,2023-11-12,15:39:14,1.2,False
RK20YLM,2023-11-12,10:50:23,2023-11-12,10:58:48,0.3,False
PE55ASF,2023-11-12,08:15:42,2023-11-12,11:28:11,3.5999999999999996,False
HK11GXE,2023-11-12,12:51:56,2023-11-12,20:59:56,9.6,False
SP15XLW,2023-11-12,08:01:14,2023-11-12,10:13:55,2.4,False
HT59IJY,2023-11-12,05:36:04,2023-11-12,20:08:30,17.4,False
MX06BMQ,2023-11-12,08:03:42,2023-11-12,19:39:03,13.799999999999999,False
LF12EZG,2023-11-12,13:12:24,2023-11-12,18:17:01,6.0,False
FH73LQV,2023-11-12,10:07:53,2023-11-12,17:46:58,9.0,False
LH67CMZ,2023-11-12,09:13:47,2023-11-12,12:32:04,3.9,False
DJ72GPG,2023-11-12,09:00:24,2023-11-12,13:27:34,5.1,False
OS68NNR,2023-11-12,05:43:24,2023-11-12,15:48:23,12.0,False
NN56JRN,2023-11-12,07:36:08,2023-11-12,15:42:26,9.6,False
KU53DRV,2023-11-12,11:07:11,2023-11-12,21:55:37,12.9,False
AK63KLO,2023-11-12,12:37:27,2023-11-12,15:00:23,2.6999999999999997,False
WG05XHC,2023-11-12,11:29:54,2023-11-12,13:42:04,2.4,False
VF63WTS,2023-11-12,07:02:53,2023-11-12,20:32:34,15.899999999999999,False
HX60WDJ,2023-11-12,07:37:52,2023-11-12,13:50:46,7.199999999999999,False
YK23NXP,2023-11-12,10:22:30,2023-11-12,17:22:38,8.4,False
AY60UYY,2023-11-12,20:13:29,2023-11-12,22:19:00,2.4,False
PF63LNR,2023-11-12,15:53:49,2023-11-12,17:54:29,2.4,False
AL05WWM,2023-11-12,07:16:32,2023-11-12,16:29:00,10.799999999999999,False
LU20BLD,2023-11-12,07:16:16,2023-11-12,17:04:52,11.7,False
PJ68TWY,2023-11-12,13:35:53,2023-11-12,15:25:56,2.1,False
AT16AAL,2023-11-12,09:08:42,2023-11-12,17:39:24,10.2,False
BM73WJC,2023-11-12,07:20:18,2023-11-12,07:48:58,0.3,False
BY15TAI,2023-11-12,07:47:31,2023-11-12,12:13:21,5.1,False
WT73BVA,2023-11-12,10:39:23,2023-11-12,19:25:18,10.5,False
OD62WKR,2023-11-12,16:32:38,2023-11-12,19:29:51,3.3,False
VM68XZI,2023-11-12,12:30:20,2023-11-12,21:19:31,10.5,False
NW05DNR,2023-11-12,08:49:30,2023-11-12,22:05:47,15.899999999999999,False
BM56YPT,2023-11-12,08:00:37,2023-11-12,11:20:19,3.9,False
WL13REH,2023-11-12,20:35:35,2023-11-12,21:41:22,1.2,False
YA04KPY,2023-11-12,08:25:07,2023-11-12,16:46:12,9.9,False
OA72CUQ,2023-11-12,10:52:24,2023-11-12,18:59:16,9.6,False
OH13KSD,2023-11-12,06:17:58,2023-11-12,16:16:52,11.7,False
BK65VYV,2023-11-13,17:43:26,2023-11-13,19:55:46,2.4,False
SM07WAX,2023-11-13,08:25:17,2023-11-13,22:20:59,16.5,False
BA16VFB,2023-11-13,10:57:39,2023-11-13,12:04:30,1.2,False
DY09EIO,2023-11-13,08:55:28,2023-11-13,19:03:22,12.0,False
MX22YXT,2023-11-13,07:13:34,2023-11-13,13:17:21,7.199999999999999,False
VO20ZCE,2023-11-13,07:11:17,2023-11-13,19:22:30,14.399999999999999,False
OW20PYZ,2023-11-13,09:51:21,2023-11-13,11:30:16,1.7999999999999998,False
FG01QPT,2023-11-13,07:56:50,2023-11-13,18:09:55,12.0,False
PM22CPQ,2023-11-13,07:34:52,2023-11-13,20:41:08,15.6,False
RD14IVV,2023-11-13,11:31:40,2023-11-13,12:52:01,1.5,False
YP54PIX,2023-11-13,12:50:56,2023-11-13,13:08:17,0.3,False
RK65EJY,2023-11-13,08:28:10,2023-11-13,11:27:33,3.3,False
OK19HAF,2023-11-13,10:56:53,2023-11-13,12:18:10,1.5,False
FP58DEI,2023-11-13,08:38:54,2023-11-13,10:12:22,1.7999999999999998,False
AY66BVP,2023-11-13,13:43:21,2023-11-13,20:37:26,8.1,False
FM66ADL,2023-11-13,21:29:13,2023-11-13,21:54:34,0.3,False
PW65PZF,2023-11-13,14:51:13,2023-11-13,19:13:43,5.1,False
AH22GYM,2023-11-13,09:35:34,2023-11-13,13:32:29,4.5,False
FV05XKQ,2023-11-13,11:45:30,2023-11-13,19:25:41,9.0,False
MJ62ROL,2023-11-13,07:23:16,2023-11-13,17:04:15,11.4,False
WL22DDJ,2023-11-13,08:52:54,2023-11-13,09:03:00,0.3,False
HB05ZNM,2023-11-13,14:49:25,2023-11-13,18:23:35,4.2,False
YG57AWF,2023-11-13,06:46:41,2023-11-13,12:20:50,6.6,False
AK16UXA,2023-11-13,16:40:43,2023-11-13,17:13:20,0.6,False
DY66ZXJ,2023-11-13,11:15:49,2023-11-13,12:21:46,1.2,False
RD60FBL,2023-11-13,12:30:40,2023-11-13,20:34:04,9.6,False
HH05FUW,2023-11-13,06:54:18,2023-11-13,11:16:09,5.1,False
AF20QPE,2023-11-13,07:32:20,2023-11-13,20:53:01,15.899999999999999,False
CS21JOI,2023-11-13,08:43:33,2023-11-13,15:41:13,8.1,False
KM62BAI,2023-11-13,09:39:40,2023-11-13,17:20:10,9.0,False
DV56FKN,2023-11-13,06:18:43,2023-11-13,21:19:54,18.0,False
KF18UEH,2023-11-13,07:36:29,2023-11-13,14:58:18,8.7,False
WJ19BHP,2023-11-13,14:32:56,2023-11-13,15:12:18,0.6,False
YF22FUY,2023-11-13,10:04:42,2023-11-13,17:59:44,9.299999999999999,False
PT62SBG,2023-11-13,13:43:45,2023-11-13,21:22:55,9.0,False
GH72CVG,2023-11-13,18:19:55,2023-11-13,18:21:35,0.3,False
NY03TKW,2023-11-13,07:23:01,2023-11-13,11:53:15,5.3999999999999995,False
MH17BRX,2023-11-13,09:57:39,2023-11-13,14:49:13,5.7,False
RL22ASY,2023-11-13,18:33:38,2023-11-13,20:09:15,1.7999999999999998,False
SD61MKR,2023-11-13,13:40:12,2023-11-13,15:38:11,2.1,False
DL15LIA,2023-11-13,08:43:04,2023-11-13,11:08:38,2.6999999999999997,False
FW54LAH,2023-11-13,14:56:57,2023-11-13,20:41:16,6.6,False
RV14ACQ,2023-11-13,15:50:53,2023-11-13,21:40:25,6.8999999999999995,False
NW01CSJ,2023-11-13,07:42:44,2023-11-13,11:29:12,4.5,False
YO16HIT,2023-11-13,09:23:46,2023-11-13,21:44:31,14.7,False
PX61CYU,2023-11-13,13:45:02,2023-11-13,18:24:32,5.3999999999999995,False
WC11TTT,2023-11-13,10:15:26,2023-11-13,18:44:55,9.9,False
VU22ZBN,2023-11-13,09:19:10,2023-11-13,20:22:32,13.2,False
AT05XPX,2023-11-13,05:45:40,2023-11-13,16:41:10,12.9,False
BU51UHL,2023-11-14,05:49:48,2023-11-14,13:47:49,9.299999999999999,False
DR60KRU,2023-11-14,06:23:39,2023-11-14,09:16:17,3.3,False
RM71ONS,2023-11-14,20:16:52,2023-11-14,22:28:14,2.4,False
KX10EWM,2023-11-14,11:46:39,2023-11-14,19:42:55,9.299999999999999,False
HD67BCE,2023-11-14,15:02:32,2023-11-14,19:45:45,5.3999999999999995,False
BJ11UZH,2023-11-14,17:07:05,2023-11-14,19:16:18,2.4,False
MJ62ROL,2023-11-14,11:30:52,2023-11-14,15:54:35,5.1,False
FX60AEJ,2023-11-14,15:18:21,2023-11-14,18:26:11,3.5999999999999996,False
HG08PNX,2023-11-14,13:30:02,2023-11-14,14:54:04,1.5,False
NE58UOH,2023-11-14,05:54:08,2023-11-14,07:06:27,1.2,False
SE57YRQ,2023-11-14,17:42:44,2023-11-14,19:27:56,2.1,False
CG63QUN,2023-11-14,19:40:16,2023-11-14,21:36:48,2.1,False
ET10CQM,2023-11-14,14:39:02,2023-11-14,16:45:29,2.4,False
OC58HNA,2023-11-14,07:14:49,2023-11-14,16:15:44,10.799999999999999,False
DM20VKV,2023-11-14,05:39:02,2023-11-14,13:50:39,9.6,False
LY02DJH,2023-11-14,10:32:42,2023-11-14,15:59:18,6.3,False
DA07PJU,2023-11-14,09:11:06,2023-11-14,16:38:43,8.7,False
CL19XCZ,2023-11-14,13:37:07,2023-11-14,16:13:59,3.0,False
VK71JTY,2023-11-14,06:43:58,2023-11-14,18:32:01,14.1,False
NK21IFQ,2023-11-14,17:24:03,2023-11-14,20:23:41,3.3,False
BX04MLY,2023-11-14,06:39:27,2023-11-14,08:38:59,2.1,False
OD19JYQ,2023-11-14,15:15:30,2023-11-14,17:23:00,2.4,False
OF10PMB,2023-11-14,16:36:26,2023-11-14,22:02:16,6.3,False
CN73CAI,2023-11-14,12:39:01,2023-11-14,16:06:03,3.9,False
EM55OHA,2023-11-14,10:05:57,2023-11-14,15:43:04,6.6,False
WX02LFM,2023-11-14,16:09:02,2023-11-14,21:16:29,6.0,False
MM02EJX,2023-11-14,06:27:17,2023-11-14,12:31:07,7.199999999999999,False
KE62XGQ,2023-11-14,10:06:54,2023-11-14,15:18:47,6.0,False
ST63ASC,2023-11-14,10:38:16,2023-11-14,17:52:13,8.4,False
SM61AUZ,2023-11-14,07:18:44,2023-11-14,18:44:17,13.5,False
LU59DOC,2023-11-14,06:14:04,2023-11-14,13:59:01,9.0,False
ON59IFN,2023-11-14,15:30:05,2023-11-14,20:16:50,5.7,False
PX59XHK,2023-11-14,10:04:55,2023-11-14,14:11:17,4.8,False
HH03ZKM,2023-11-14,08:55:55,2023-11-14,21:35:04,15.0,False
GG13RPA,2023-11-14,11:36:00,2023-11-14,21:22:45,11.7,False
OE13JPH,2023-11-14,06:57:31,2023-11-14,13:59:54,8.4,False
BT65WXI,2023-11-14,07:24:03,2023-11-14,19:27:25,14.399999999999999,False
GG07MMK,2023-11-14,08:14:50,2023-11-14,20:48:33,15.0,False
WP11IAZ,2023-11-14,14:37:33,2023-11-14,18:52:34,5.1,False
VL10HRN,2023-11-14,11:47:15,2023-11-14,12:06:14,0.3,False
LS17YIZ,2023-11-14,18:37:59,2023-11-14,20:53:31,2.6999999999999997,False
AK22ZYU,2023-11-14,18:40:12,2023-11-14,21:38:46,3.3,False
PF63LNR,2023-11-14,05:37:14,2023-11-14,10:41:39,6.0,False
DL11GJI,2023-11-14,15:09:19,2023-11-14,18:14:36,3.5999999999999996,False
EN56DXN,2023-11-14,07:01:11,2023-11-14,08:30:28,1.5,False
RF21JZR,2023-11-14,16:18:47,2023-11-14,19:07:03,3.3,False
LJ03EEK,2023-11-14,13:29:31,2023-11-14,22:28:38,10.5,False
DJ20UET,2023-11-14,16:21:50,2023-11-14,16:38:46,0.3,False
VT70QTA,2023-11-14,15:23:07,2023-11-14,18:53:50,4.2,False
YO16HIT,2023-11-15,10:42:54,2023-11-15,18:55:20,9.6,False
BY53SHK,2023-11-15,06:58:18,2023-11-15,13:49:56,8.1,False
DP23SYF,2023-11-15,09:32:42,2023-11-15,11:06:01,1.7999999999999998,False
KH01KKE,2023-11-15,11:40:32,2023-11-15,19:21:11,9.0,False
VE51MPB,2023-11-15,06:04:42,2023-11-15,07:42:04,1.7999999999999998,False
