VRN,EntryDate,EntryTime,ExitDate,ExitTime,Balance,InCarpark
BG56ATL,2023-11-08,08:05:54,2023-11-08,09:58:40,2.1,False
OO55TTU,2023-11-08,06:58:37,2023-11-08,20:51:28,16.5,False
PG04AGU,2023-11-08,07:29:05,2023-11-08,11:33:42,4.8,False
SG60MHG,2023-11-08,16:52:53,2023-11-08,21:20:36,5.1,False
WF58BGJ,2023-11-08,10:02:10,2023-11-08,18:51:44,10.5,False
EB58GWN,2023-11-08,14:39:17,2023-11-08,21:17:17,7.8,False
GD54GJS,2023-11-08,08:31:14,2023-11-08,10:19:12,2.1,False
VB17MEC,2023-11-08,05:55:02,2023-11-08,16:24:49,12.3,False
DO01PMC,2023-11-08,16:44:50,2023-11-08,21:00:02,5.1,False
NG17TPJ,2023-11-08,09:26:05,2023-11-08,09:29:35,0.3,False
VK51ZHJ,2023-11-08,17:45:46,2023-11-08,20:22:14,3.0,False
HN65CXR,2023-11-08,10:32:57,2023-11-08,19:47:55,10.8,False
VG54FCH,2023-11-08,11:35:58,2023-11-08,13:35:14,2.1,False
RV70AHH,2023-11-08,06:37:48,2023-11-08,09:28:46,3.3,False
AG16TYD,2023-11-08,10:29:57,2023-11-08,18:53:22,9.9,False
KO65TCR,2023-11-08,07:26:46,2023-11-08,11:35:25,4.8,False
WF68PLT,2023-11-08,18:17:40,2023-11-08,20:38:52,2.7,False
LO63GNM,2023-11-08,14:41:59,2023-11-08,16:28:09,2.1,False
HR06PPY,2023-11-08,07:31:05,2023-11-08,11:25:46,4.5,False
PU63ULR,2023-11-08,07:52:34,2023-11-08,10:16:22,2.7,False
HW01ILW,2023-11-08,06:28:24,2023-11-08,09:35:51,3.6,False
FV63BCX,2023-11-08,09:59:47,2023-11-08,12:46:27,3.3,False
LV61GHG,2023-11-08,10:26:51,2023-11-08,15:34:19,6.0,False
OA73UNV,2023-11-08,09:17:57,2023-11-08,16:55:50,9.0,False
KP23YIW,2023-11-08,11:18:49,2023-11-08,12:53:42,1.8,False
EL66XHO,2023-11-08,13:25:22,2023-11-08,15:51:25,2.7,False
LL21IEA,2023-11-08,11:41:02,2023-11-08,19:32:17,9.3,False
OV18DAW,2023-11-08,06:28:15,2023-11-08,12:05:50,6.6,False
AR08CNF,2023-11-08,06:07:10,2023-11-08,13:52:41,9.3,False
HM05BQS,2023-11-08,05:59:08,2023-11-08,10:20:05,5.1,False
OH65RKC,2023-11-08,06:24:06,2023-11-08,07:23:43,0.9,False
AU64YLF,2023-11-08,09:59:03,2023-11-08,13:56:29,4.5,False
PR01SVT,2023-11-08,08:41:53,2023-11-08,14:16:47,6.6,False
FT52RPT,2023-11-08,14:46:25,2023-11-08,22:25:07,9.0,False
DL13FJU,2023-11-08,16:38:13,2023-11-08,21:19:13,5.4,False
MK69TFW,2023-11-08,16:50:32,2023-11-08,21:52:39,6.0,False
KU51RHZ,2023-11-08,13:26:15,2023-11-08,20:41:27,8.7,False
HH66JWM,2023-11-09,12:32:19,2023-11-09,16:04:57,4.2,False
NG17TPJ,2023-11-09,05:37:45,2023-11-09,12:31:42,8.1,False
YO64YJS,2023-11-09,10:59:29,2023-11-09,18:30:44,9.0,False
LE65UCB,2023-11-09,11:33:00,2023-11-09,12:21:01,0.9,False
YL59VVU,2023-11-09,07:23:06,2023-11-09,10:19:49,3.3,False
MJ53MSH,2023-11-09,12:40:16,2023-11-09,20:50:25,9.6,False
LB20OCX,2023-11-09,17:12:14,2023-11-09,20:10:52,3.3,False
ON71TDP,2023-11-09,06:13:48,2023-11-09,14:42:53,9.9,False
AY03OYC,2023-11-09,09:51:35,2023-11-09,21:45:18,14.1,False
LJ54XXM,2023-11-09,14:41:21,2023-11-09,15:59:10,1.5,False
ST54YPL,2023-11-09,07:43:50,2023-11-09,22:09:21,17.1,False
DP51YXB,2023-11-09,14:53:52,2023-11-09,22:15:44,8.7,False
SH72FGB,2023-11-09,16:18:12,2023-11-09,21:13:32,5.7,False
SP23YLQ,2023-11-09,09:24:32,2023-11-09,12:38:57,3.6,False
HS01YNE,2023-11-09,06:59:46,2023-11-09,12:59:30,6.9,False
KD60WUV,2023-11-09,10:46:29,2023-11-09,13:53:27,3.6,False
PV02GKB,2023-11-09,06:09:37,2023-11-09,13:26:11,8.7,False
LT70YBQ,2023-11-09,10:39:57,2023-11-09,22:11:48,13.8,False
MN54YUL,2023-11-09,19:08:43,2023-11-09,19:22:28,0.3,False
YU19HOG,2023-11-09,06:48:23,2023-11-09,11:26:03,5.4,False
VG57IEA,2023-11-09,11:04:22,2023-11-09,16:09:36,6.0,False
OF55ZVF,2023-11-09,09:49:03,2023-11-09,21:43:07,14.1,False
DO01PMC,2023-11-09,09:24:08,2023-11-09,19:55:57,12.6,False
KW54CZG,2023-11-09,11:06:05,2023-11-09,15:45:34,5.4,False
RF19VRZ,2023-11-09,07:07:16,2023-11-09,09:57:55,3.3,False
AU62KMH,2023-11-09,05:44:06,2023-11-09,19:29:30,16.5,False
OE11PCN,2023-11-09,09:59:17,2023-11-09,20:14:22,12.3,False
FC53HEE,2023-11-09,11:50:27,2023-11-09,13:20:20,1.5,False
LX19XXG,2023-11-09,19:26:51,2023-11-09,22:18:54,3.3,False
GB23WKC,2023-11-09,10:54:54,2023-11-09,16:54:25,6.9,False
PA53LNP,2023-11-09,15:46:18,2023-11-09,19:28:59,4.2,False
FM23FBE,2023-11-09,13:19:34,2023-11-09,21:51:36,10.2,False
HF18JJZ,2023-11-09,18:27:24,2023-11-09,19:40:30,1.2,False
FV63BCX,2023-11-09,06:02:02,2023-11-09,18:51:44,15.3,False
RS21UWE,2023-11-09,13:41:17,2023-11-09,22:10:27,9.9,False
NX61BGV,2023-11-09,16:48:37,2023-11-09,19:36:05,3.3,False
GF22AXK,2023-11-09,07:07:42,2023-11-09,20:42:18,16.2,False
NU64XOM,2023-11-09,06:25:58,2023-11-09,15:25:25,10.5,False
AW15NXI,2023-11-09,20:03:08,2023-11-09,20:34:25,0.6,False
SP08SBO,2023-11-09,18:21:05,2023-11-09,18:42:03,0.3,False
FS68YDU,2023-11-09,15:54:58,2023-11-09,21:12:56,6.3,False
WB62DTA,2023-11-09,12:36:32,2023-11-09,18:34:21,6.9,False
LV57ZKR,2023-11-09,11:12:33,2023-11-09,19:30:05,9.9,False
VD60ATE,2023-11-09,18:00:40,2023-11-09,18:30:44,0.6,False
NG66BKN,2023-11-09,08:34:34,2023-11-09,10:55:22,2.7,False
HY19EBN,2023-11-09,20:33:30,2023-11-09,21:41:19,1.2,False
VR62FAB,2023-11-09,09:47:56,2023-11-09,21:44:16,14.1,False
DO66BUJ,2023-11-09,06:30:15,2023-11-09,09:34:06,3.6,False
MM66KJP,2023-11-09,08:39:45,2023-11-09,09:30:55,0.9,False
RV52TTZ,2023-11-10,17:29:05,2023-11-10,18:16:03,0.9,False
CB06ZVI,2023-11-10,07:12:43,2023-11-10,08:31:55,1.5,False
AR71SGJ,2023-11-10,12:21:32,2023-11-10,16:17:12,4.5,False
CG20DPZ,2023-11-10,07:49:08,2023-11-10,08:38:36,0.9,False
SJ61LBJ,2023-11-10,09:24:06,2023-11-10,14:24:03,5.7,False
AD08TIJ,2023-11-10,09:14:05,2023-11-10,14:38:47,6.3,False
HF18JJZ,2023-11-10,06:59:41,2023-11-10,16:48:36,11.7,False
LG68QEU,2023-11-10,10:03:46,2023-11-10,15:00:13,5.7,False
GH06FAU,2023-11-10,08:15:23,2023-11-10,13:20:19,6.0,False
KB62XDC,2023-11-10,11:30:36,2023-11-10,14:09:39,3.0,False
LO63GNM,2023-11-10,14:00:37,2023-11-10,17:32:36,4.2,False
FD72ITJ,2023-11-10,13:14:42,2023-11-10,22:10:42,10.5,False
HX10GQD,2023-11-10,07:48:37,2023-11-10,11:58:48,4.8,False
SC71LLK,2023-11-10,10:49:47,2023-11-10,21:20:29,12.6,False
RF19VRZ,2023-11-10,07:40:19,2023-11-10,19:01:28,13.5,False
LV13MWE,2023-11-10,08:13:54,2023-11-10,20:15:39,14.4,False
LC61MBQ,2023-11-10,16:06:55,2023-11-10,17:17:31,1.2,False
CY54VGH,2023-11-10,10:39:39,2023-11-10,16:31:29,6.9,False
WE01NDS,2023-11-10,13:46:54,2023-11-10,18:19:21,5.4,False
AD21RXA,2023-11-10,05:50:54,2023-11-10,21:32:38,18.6,False
BO22YBV,2023-11-10,09:20:53,2023-11-10,22:13:01,15.3,False
SG21MAY,2023-11-10,06:20:46,2023-11-10,19:56:11,16.2,False
OU04HIW,2023-11-10,11:53:32,2023-11-10,12:01:05,0.3,False
YB15BZT,2023-11-10,18:22:53,2023-11-10,20:33:03,2.4,False
HH07CZM,2023-11-10,05:49:44,2023-11-10,17:42:53,14.1,False
HY72GEY,2023-11-10,07:53:20,2023-11-10,20:01:43,14.4,False
CT61GPM,2023-11-10,14:59:34,2023-11-10,15:02:35,0.3,False
AY19MMN,2023-11-10,09:15:15,2023-11-10,12:53:44,4.2,False
PW72KGM,2023-11-10,10:58:05,2023-11-10,11:06:20,0.3,False
OL51WDY,2023-11-10,21:04:46,2023-11-10,21:51:46,0.9,False
DT16YGF,2023-11-10,14:46:47,2023-11-10,16:31:21,1.8,False
AD60XEA,2023-11-10,11:08:49,2023-11-10,20:57:44,11.7,False
PD70AQD,2023-11-10,10:44:39,2023-11-10,11:23:37,0.6,False
NC07JTF,2023-11-10,15:16:29,2023-11-10,20:18:53,6.0,False
KC11XZP,2023-11-10,18:15:40,2023-11-10,22:05:33,4.5,False
OK02HRQ,2023-11-10,17:22:21,2023-11-10,18:48:26,1.5,False
OC04MXM,2023-11-10,07:14:53,2023-11-10,17:31:51,12.3,False
PT02FGB,2023-11-10,09:41:11,2023-11-10,17:52:10,9.6,False
NX53FLV,2023-11-10,09:39:10,2023-11-10,09:50:53,0.3,False
NM71PSQ,2023-11-10,08:01:57,2023-11-10,13:30:43,6.3,False
NS17IEL,2023-11-10,11:09:24,2023-11-10,20:19:47,10.8,False
GH06FAU,2023-11-10,13:01:35,2023-11-10,14:47:34,2.1,False
VO18UIY,2023-11-10,09:11:57,2023-11-10,13:06:23,4.5,False
MA22NJF,2023-11-10,11:03:05,2023-11-10,17:21:52,7.5,False
LM52JKA,2023-11-10,07:04:28,2023-11-10,17:33:47,12.3,False
FH19DJE,2023-11-10,11:54:14,2023-11-10,13:16:54,1.5,False
NE17EFZ,2023-11-10,09:38:55,2023-11-10,10:12:04,0.6,False
BF67ADG,2023-11-10,18:12:31,2023-11-10,19:56:25,1.8,False
DV52WWQ,2023-11-10,11:11:16,2023-11-10,16:28:02,6.3,False
LL21IEA,2023-11-11,17:23:51,2023-11-11,18:18:35,0.9,False
AJ05GYO,2023-11-11,17:22:24,2023-11-11,17:33:41,0.3,False
HB58BBE,2023-11-11,07:04:25,2023-11-11,08:57:15,2.1,False
RT03LTG,2023-11-11,08:03:10,2023-11-11,19:39:54,13.8,False
KL67CKS,2023-11-11,15:43:29,2023-11-11,18:26:34,3.0,False
RN57RCH,2023-11-11,07:05:08,2023-11-11,13:13:37,7.2,False
MM23RKO,2023-11-11,09:13:35,2023-11-11,09:38:09,0.3,False
RM09KXX,2023-11-11,05:34:33,2023-11-11,12:45:29,8.4,False
DO01PMC,2023-11-11,15:13:08,2023-11-11,22:29:39,8.7,False
WF70HUD,2023-11-11,14:14:13,2023-11-11,15:14:37,1.2,False
LM20TQK,2023-11-11,09:42:07,2023-11-11,12:07:59,2.7,False
SD10XCD,2023-11-11,16:19:02,2023-11-11,16:34:24,0.3,False
HR06PPY,2023-11-11,14:39:56,2023-11-11,19:27:02,5.7,False
KM15DDG,2023-11-11,06:40:50,2023-11-11,12:44:58,7.2,False
DH71OGW,2023-11-11,07:54:17,2023-11-11,08:12:16,0.3,False
YP19NCP,2023-11-11,13:32:15,2023-11-11,21:06:40,9.0,False
WC61OQH,2023-11-11,11:32:08,2023-11-11,14:51:44,3.9,False
KS64MTX,2023-11-11,18:23:43,2023-11-11,19:28:44,1.2,False
ME67PXW,2023-11-11,10:43:11,2023-11-11,22:27:37,13.8,False
KD60WUV,2023-11-11,05:58:41,2023-11-11,15:22:15,11.1,False
AH14ZAB,2023-11-11,12:16:25,2023-11-11,14:05:12,2.1,False
SL12GGK,2023-11-11,06:35:09,2023-11-11,07:33:27,0.9,False
FT52RPT,2023-11-11,07:49:25,2023-11-11,17:32:31,11.4,False
AB62YBA,2023-11-11,07:42:50,2023-11-11,20:06:28,14.7,False
EG19QVX,2023-11-11,10:29:32,2023-11-11,18:38:46,9.6,False
HN66OOS,2023-11-11,07:40:21,2023-11-11,17:34:27,11.7,False
ME67PXW,2023-11-11,14:21:38,2023-11-11,22:25:15,9.6,False
CU57LUD,2023-11-11,16:50:38,2023-11-11,17:37:05,0.9,False
HG19HVS,2023-11-11,08:43:46,2023-11-11,20:22:19,13.8,False
HV16BOZ,2023-11-11,21:15:17,2023-11-11,21:48:12,0.6,False
ML70BAS,2023-11-11,14:17:38,2023-11-11,19:44:03,6.3,False
WH06BRX,2023-11-11,14:52:26,2023-11-11,18:28:06,4.2,False
ER02WJP,2023-11-11,11:41:50,2023-11-11,19:40:48,9.3,False
KV07WRC,2023-11-11,08:18:25,2023-11-11,14:30:09,7.2,False
PF07DSG,2023-11-11,09:52:25,2023-11-11,10:55:37,1.2,False
FH52XNT,2023-11-11,06:03:27,2023-11-11,18:32:23,14.7,False
EK08RDD,2023-11-11,11:28:46,2023-11-11,12:44:10,1.5,False
KT72UOS,2023-11-11,08:45:18,2023-11-11,15:55:15,8.4,False
YN21ASW,2023-11-11,12:09:25,2023-11-11,12:50:03,0.6,False
AC23FMH,2023-11-11,15:04:26,2023-11-11,16:48:23,1.8,False
FM61EUF,2023-11-11,16:11:33,2023-11-11,19:50:28,4.2,False
MW23QNO,2023-11-11,18:43:08,2023-11-11,19:23:06,0.6,False
NC12HIG,2023-11-11,07:52:19,2023-11-11,08:05:49,0.3,False
FM61EUF,2023-11-11,10:24:48,2023-11-11,19:05:33,10.2,False
VK20ZRX,2023-11-11,05:56:46,2023-11-11,06:48:37,0.9,False
RU69NJY,2023-11-11,08:04:51,2023-11-11,17:46:30,11.4,False
GD54GJS,2023-11-11,10:10:37,2023-11-11,22:07:13,14.1,False
SL12GGK,2023-11-11,14:26:35,2023-11-11,18:13:28,4.5,False
NG17TPJ,2023-11-11,05:35:21,2023-11-11,21:39:02,19.2,False
VL07IFJ,2023-11-12,16:55:54,2023-11-12,21:32:25,5.4,False
OU56BRF,2023-11-12,09:27:11,2023-11-12,21:04:34,13.8,False
EK72VAY,2023-11-12,16:29:04,2023-11-12,16:29:50,0.3,False
NG13EZV,2023-11-12,09:05:01,2023-11-12,22:12:08,15.6,False
DO01PMC,2023-11-12,17:16:42,2023-11-12,19:45:42,2.7,False
MJ12MZK,2023-11-12,07:48:00,2023-11-12,20:30:15,15.0,False
AC01BKN,2023-11-12,18:17:54,2023-11-12,19:18:21,1.2,False
AN18TRA,2023-11-12,08:44:13,2023-11-12,21:04:58,14.7,False
YT55SMD,2023-11-12,11:30:54,2023-11-12,15:11:29,4.2,False
LG67VHZ,2023-11-12,10:03:44,2023-11-12,10:25:17,0.3,False
PD70AQD,2023-11-12,15:12:10,2023-11-12,21:08:08,6.9,False
CY54VGH,2023-11-12,12:55:11,2023-11-12,17:33:38,5.4,False
NR13VHD,2023-11-12,05:58:02,2023-11-12,17:01:47,13.2,False
DO01PMC,2023-11-12,08:47:48,2023-11-12,13:56:13,6.0,False
RP04OFA,2023-11-12,06:41:05,2023-11-12,08:06:29,1.5,False
RW69MGT,2023-11-12,17:45:19,2023-11-12,19:18:45,1.8,False
EY65RTE,2023-11-12,18:42:08,2023-11-12,20:39:28,2.1,False
CL53JXJ,2023-11-12,09:29:46,2023-11-12,13:33:30,4.8,False
RO67DMF,2023-11-12,08:21:35,2023-11-12,17:23:29,10.8,False
DO17APC,2023-11-12,11:45:41,2023-11-12,19:10:30,8.7,False
NH56NRY,2023-11-12,12:19:40,2023-11-12,17:23:18,6.0,False
OC69RGD,2023-11-12,13:14:16,2023-11-12,18:33:09,6.3,False
WP73ZUT,2023-11-12,05:49:39,2023-11-12,11:20:51,6.6,False
KT72UOS,2023-11-12,16:01:38,2023-11-12,17:00:08,0.9,False
HM14JSN,2023-11-12,08:32:46,2023-11-12,16:24:03,9.3,False
DD10NOB,2023-11-12,06:15:13,2023-11-12,13:22:00,8.4,False
FM22ASI,2023-11-12,06:23:35,2023-11-12,12:00:12,6.6,False
VF06RHR,2023-11-12,09:00:03,2023-11-12,11:01:30,2.4,False
OE21GOY,2023-11-12,16:30:42,2023-11-12,19:18:14,3.3,False
HS01YNE,2023-11-12,08:08:40,2023-11-12,11:24:49,3.9,False
VK20ZRX,2023-11-12,15:55:32,2023-11-12,21:24:39,6.3,False
RF19VRZ,2023-11-12,20:13:08,2023-11-12,22:24:06,2.4,False
MW23QNO,2023-11-12,14:34:24,2023-11-12,17:00:41,2.7,False
OJ71SGN,2023-11-12,13:07:35,2023-11-12,14:36:18,1.5,False
LH70QVO,2023-11-12,10:59:40,2023-11-12,11:44:44,0.9,False
PD70AQD,2023-11-12,07:03:14,2023-11-12,08:38:51,1.8,False
HF18JJZ,2023-11-12,10:50:12,2023-11-12,19:43:17,10.5,False
NA19FCC,2023-11-12,13:41:42,2023-11-12,20:15:41,7.8,False
FW12VND,2023-11-12,12:40:42,2023-11-12,20:12:46,9.0,False
PG68NZK,2023-11-12,06:38:59,2023-11-12,17:02:10,12.3,False
HL18IEN,2023-11-12,14:34:05,2023-11-12,21:40:43,8.4,False
VB66WFL,2023-11-12,19:19:11,2023-11-12,21:08:04,2.1,False
DR57QLW,2023-11-12,17:11:10,2023-11-12,21:26:50,5.1,False
PJ11LER,2023-11-12,17:46:27,2023-11-12,18:14:44,0.3,False
PD70AQD,2023-11-12,11:03:59,2023-11-12,11:52:17,0.9,False
GD54GJS,2023-11-12,11:18:06,2023-11-12,21:46:41,12.3,False
OU04HIW,2023-11-12,06:19:31,2023-11-12,18:28:04,14.4,False
YN21ASW,2023-11-12,14:02:05,2023-11-12,22:06:21,9.6,False
NV72XOF,2023-11-12,17:34:26,2023-11-12,20:11:01,3.0,False
NL67RZM,2023-11-13,10:52:36,2023-11-13,15:33:20,5.4,False
VK02CKC,2023-11-13,11:38:14,2023-11-13,15:19:28,4.2,False
NV72XOF,2023-11-13,07:47:14,2023-11-13,16:17:56,10.2,False
GP12XRC,2023-11-13,14:28:22,2023-11-13,16:13:59,2.1,False
NO63QMC,2023-11-13,19:40:21,2023-11-13,21:21:10,1.8,False
LF19SZQ,2023-11-13,09:38:22,2023-11-13,17:38:32,9.6,False
KO65TCR,2023-11-13,15:20:28,2023-11-13,21:05:58,6.9,False
EJ61CMW,2023-11-13,19:14:07,2023-11-13,22:08:16,3.3,False
DO01PMC,2023-11-13,11:05:19,2023-11-13,21:02:16,11.7,False
OF55ZVF,2023-11-13,10:44:37,2023-11-13,11:13:24,0.3,False
PG63YVY,2023-11-13,12:59:15,2023-11-13,16:28:59,3.9,False
CT57HSR,2023-11-13,19:41:27,2023-11-13,22:11:44,3.0,False
DP51YXB,2023-11-13,12:36:30,2023-11-13,19:14:17,7.8,False
LV56LPY,2023-11-13,08:12:24,2023-11-13,21:34:44,15.9,False
HS01YNE,2023-11-13,07:38:21,2023-11-13,12:10:55,5.4,False
SK20WUU,2023-11-13,16:49:05,2023-11-13,21:24:20,5.4,False
LN23OGX,2023-11-13,06:24:24,2023-11-13,11:27:16,6.0,False
SU02PGG,2023-11-13,16:10:50,2023-11-13,18:04:34,2.1,False
DA53LDY,2023-11-13,05:43:05,2023-11-13,20:46:56,18.0,False
OF60TGL,2023-11-13,05:48:20,2023-11-13,17:05:45,13.5,False
AT05GLK,2023-11-13,06:56:50,2023-11-13,13:38:08,7.8,False
EY11VRK,2023-11-13,06:31:47,2023-11-13,12:01:39,6.3,False
SP52RSF,2023-11-13,15:56:54,2023-11-13,22:06:19,7.2,False
KW54CZG,2023-11-13,07:34:53,2023-11-13,18:03:29,12.3,False
LX19XXG,2023-11-13,09:56:21,2023-11-13,17:38:44,9.0,False
RF19VRZ,2023-11-13,14:57:09,2023-11-13,22:04:43,8.4,False
FL73ZGY,2023-11-13,09:32:05,2023-11-13,11:24:46,2.1,False
YF58DTU,2023-11-13,10:36:24,2023-11-13,13:17:28,3.0,False
RF19VRZ,2023-11-13,13:18:14,2023-11-13,16:58:16,4.2,False
YD08KCD,2023-11-13,05:53:13,2023-11-13,15:49:49,11.7,False
KW65AYI,2023-11-13,16:01:46,2023-11-13,19:43:05,4.2,False
GB23WKC,2023-11-13,20:05:16,2023-11-13,20:23:30,0.3,False
NW62XVS,2023-11-13,06:54:17,2023-11-13,12:16:42,6.3,False
NB12KOU,2023-11-13,09:54:40,2023-11-13,14:23:18,5.1,False
PD70AQD,2023-11-13,15:35:56,2023-11-13,22:18:42,7.8,False
HX02MVF,2023-11-13,12:46:52,2023-11-13,16:53:36,4.8,False
PG04AGU,2023-11-13,16:46:38,2023-11-13,17:37:51,0.9,False
OC21GZQ,2023-11-13,11:12:03,2023-11-13,21:19:13,12.0,False
WX62BBN,2023-11-13,08:02:56,2023-11-13,09:33:54,1.8,False
LX19XXG,2023-11-13,13:10:30,2023-11-13,14:24:33,1.2,False
CN19PVY,2023-11-13,13:51:26,2023-11-13,21:34:48,9.0,False
CP22JBJ,2023-11-13,17:29:13,2023-11-13,19:24:07,2.1,False
VW02PJW,2023-11-13,08:33:14,2023-11-13,21:15:11,15.0,False
YV69VBV,2023-11-13,15:56:06,2023-11-13,22:21:59,7.5,False
PY19IIP,2023-11-13,11:54:13,2023-11-13,12:16:23,0.3,False
PU06XNM,2023-11-13,18:10:57,2023-11-13,18:33:37,0.3,False
LX19XXG,2023-11-13,14:40:32,2023-11-13,18:42:42,4.8,False
PR18MHH,2023-11-13,13:39:39,2023-11-13,19:36:03,6.9,False
VL73PEG,2023-11-13,07:28:49,2023-11-13,13:27:39,6.9,False
CB64HJG,2023-11-14,14:09:08,2023-11-14,20:20:04,7.2,False
MM14WSS,2023-11-14,10:25:21,2023-11-14,22:17:00,14.1,False
WN72VRF,2023-11-14,08:34:21,2023-11-14,09:42:32,1.2,False
HD65XEX,2023-11-14,10:53:27,2023-11-14,19:25:30,10.2,False
DK67UXN,2023-11-14,05:31:52,2023-11-14,20:36:11,18.0,False
WP18OCG,2023-11-14,10:14:49,2023-11-14,15:10:32,5.7,False
ON71TDP,2023-11-14,06:32:03,2023-11-14,14:37:10,9.6,False
RM09KXX,2023-11-14,09:47:57,2023-11-14,14:03:42,5.1,False
DB14NVK,2023-11-14,12:10:52,2023-11-14,17:27:14,6.3,False
WL72ATW,2023-11-14,12:09:26,2023-11-14,21:22:18,10.8,False
HJ62TXT,2023-11-14,09:26:38,2023-11-14,18:14:04,10.5,False
NV01MNX,2023-11-14,22:06:52,2023-11-14,22:10:30,0.3,False
SG60MHG,2023-11-14,12:24:01,2023-11-14,20:47:25,9.9,False
MN54YUL,2023-11-14,18:04:40,2023-11-14,21:44:32,4.2,False
SA02TVA,2023-11-14,09:06:09,2023-11-14,09:20:58,0.3,False
YO64ICW,2023-11-14,06:06:56,2023-11-14,14:58:36,10.5,False
LY51WJX,2023-11-14,11:49:59,2023-11-14,13:22:08,1.8,False
VW59TBN,2023-11-14,16:24:03,2023-11-14,17:20:56,0.9,False
BD22ZXY,2023-11-14,14:11:30,2023-11-14,16:12:08,2.4,False
EV64QOJ,2023-11-14,07:43:40,2023-11-14,17:54:56,12.0,False
AB09TFD,2023-11-14,11:37:49,2023-11-14,18:59:27,8.7,False
MM13NWC,2023-11-14,10:24:23,2023-11-14,12:46:35,2.7,False
DS60YHJ,2023-11-14,11:33:50,2023-11-14,21:29:43,11.7,False
VD13ZTT,2023-11-14,08:28:51,2023-11-14,12:15:06,4.5,False
LC61MBQ,2023-11-14,18:55:08,2023-11-14,21:17:07,2.7,False
BR51GIU,2023-11-14,17:08:51,2023-11-14,19:14:22,2.4,False
RT53EGK,2023-11-14,06:30:33,2023-11-14,06:49:39,0.3,False
FM61EUF,2023-11-14,12:15:27,2023-11-14,14:09:17,2.1,False
LG67VHZ,2023-11-14,12:44:32,2023-11-14,13:04:55,0.3,False
MD20BAJ,2023-11-14,10:00:15,2023-11-14,13:03:05,3.6,False
EM01PTJ,2023-11-14,10:55:09,2023-11-14,16:04:39,6.0,False
AR13CYX,2023-11-14,05:56:12,2023-11-14,17:08:22,13.2,False
CJ57BTK,2023-11-14,13:36:42,2023-11-14,17:35:01,4.5,False
GN67YXX,2023-11-14,18:06:30,2023-11-14,21:12:10,3.6,False
SE05DOM,2023-11-14,09:28:43,2023-11-14,15:53:24,7.5,False
CK60FQS,2023-11-14,08:32:10,2023-11-14,15:24:29,8.1,False
AG03VDV,2023-11-14,08:31:56,2023-11-14,21:14:07,15.0,False
EN23RTE,2023-11-14,12:09:33,2023-11-14,12:59:57,0.9,False
BM56RDT,2023-11-14,08:47:41,2023-11-14,19:53:37,13.2,False
DR54CQC,2023-11-14,13:33:28,2023-11-14,20:43:01,8.4,False
YJ12ANH,2023-11-14,08:21:40,2023-11-14,14:27:09,7.2,False
CJ57BTK,2023-11-14,10:38:14,2023-11-14,12:39:51,2.4,False
MD73HPP,2023-11-14,07:17:41,2023-11-14,13:11:28,6.9,False
OU04HIW,2023-11-14,11:07:48,2023-11-14,12:53:28,2.1,False
ES22CSW,2023-11-14,07:20:17,2023-11-14,21:59:06,17.4,False
HS01YNE,2023-11-14,14:52:46,2023-11-14,21:30:51,7.8,False
GG64DKL,2023-11-14,06:23:57,2023-11-14,08:59:37,3.0,False
OK67TLY,2023-11-14,11:02:39,2023-11-14,16:35:03,6.6,False
RE21QUU,2023-11-14,05:36:06,2023-11-14,12:17:31,7.8,False
ME71RJO,2023-11-15,16:44:27,2023-11-15,21:43:17,5.7,False
NL53LEX,2023-11-15,09:04:13,2023-11-15,17:45:48,10.2,False
OC21GZQ,2023-11-15,06:09:29,2023-11-15,06:36:56,0.3,False
EO23HXY,2023-11-15,07:25:50,2023-11-15,18:53:08,13.5,False
HW01ILW,2023-11-15,10:58:09,2023-11-15,17:30:36,7.8,False
RE08QMR,2023-11-15,08:20:10,2023-11-15,11:28:17,3.6,False
RE58LFH,2023-11-15,17:49:48,2023-11-15,20:33:15,3.0,False
LT61QWI,2023-11-15,09:29:13,2023-11-15,11:12:32,1.8,False
KC03JQY,2023-11-15,14:45:30,2023-11-15,20:51:28,7.2,False
AC56IME,2023-11-15,16:10:36,2023-11-15,18:31:35,2.7,False
VW65HOI,2023-11-15,06:37:33,2023-11-15,15:04:54,9.9,False
GY55UOP,2023-11-15,06:16:15,2023-11-15,12:45:01,7.5,False
VU59DSG,2023-11-15,08:20:57,2023-11-15,13:09:14,5.7,False
CJ08XHR,2023-11-15,15:28:44,2023-11-15,21:39:52,7.2,False
LD11YKW,2023-11-15,11:47:42,2023-11-15,17:02:29,6.0,False
YO67JJX,2023-11-15,16:24:56,2023-11-15,21:55:54,6.6,False
AE58HBM,2023-11-15,07:01:40,2023-11-15,17:14:28,12.0,False
DR51HTM,2023-11-15,10:47:19,2023-11-15,18:32:49,9.3,False
LR59EPN,2023-11-15,09:12:25,2023-11-15,09:35:43,0.3,False
ET22VJL,2023-11-15,16:57:31,2023-11-15,22:19:29,6.3,False
DH18KPF,2023-11-15,09:42:41,2023-11-15,16:08:40,7.5,False
HV16BOZ,2023-11-15,07:31:45,2023-11-15,18:06:11,12.6,False
HV69XJM,2023-11-15,06:44:03,2023-11-15,17:10:52,12.3,False
CK60FQS,2023-11-15,12:10:27,2023-11-15,16:51:11,5.4,False
FJ68QJI,2023-11-15,15:46:19,2023-11-15,21:01:43,6.3,False
